315.206218316  167.557602233
323.226233301  167.567697357
332.25225541  166.572065776
342.284284644  164.570707491
350.300794378  165.58779121
358.320809363  165.597886333
365.338322474  165.606719567
370.340316086  168.633994803
374.336302573  172.666996744
299.089072817  189.691161071
306.127617437  183.658062735
311.154147808  179.636417808
315.181681557  174.606522396
321.200198047  173.607105144
320.18718042  176.626809038
325.203195037  175.626129896
331.218206275  175.633701239
339.241726512  174.636807768
346.259239623  174.645641001
330.229725407  171.604484969
339.259252768  169.601864794
344.271762134  169.608174246
351.285769994  170.623996074
356.29827936  170.630305526
364.318294345  170.64040065
368.317786083  173.666413996
370.301758322  179.710869346
352.274250862  174.653212344
360.287255344  176.677284657
364.27973658  181.717275193
365.268217448  185.746491463
321.059987995  213.886648936
325.087521744  208.856753524
332.119055861  204.837632378
335.144087736  199.806475075
340.174123359  194.777841554
346.217176608  186.729504138
351.250717481  180.693882022
357.258718217  182.715430554
353.231184468  187.745325966
357.223665704  192.785316502
349.17911396  199.824141542
348.194138344  194.787936678
359.242690456  188.759885904
343.153586967  202.837535984
354.195128577  198.8234624
341.120541211  210.890920961
346.147071582  206.869276034
338.123551345  207.866169505
333.100526226  210.880825837
327.071493982  214.901208874
335.095014218  213.904315403
332.06297184  220.949449895
319.030447489  220.933045319
314.000411867  225.96167884
321.010914476  227.984489263
326.04445535  221.948867147
327.025925715  227.992060606
331.032427956  229.004096762
311.970871362  233.008075223
315.959847346  239.055054353
322.966844704  242.084853371
329.977347313  244.107663794
337.997362298  244.117758918
344.012373537  244.12533026
352.042904276  241.1144596
359.06742789  239.109315643
365.092954883  236.095921202
372.124489  232.076800056
378.153521244  228.05641702
382.184560244  222.019533013
373.155032884  224.022153188
367.129505891  227.03554763
359.095469901  231.053406885
353.069942908  234.066801327
345.039412169  237.077671987
340.026902804  237.071362535
334.011891565  237.063791192
329.002887451  236.050493145
322.991381463  235.035933207
249.812249977  233.936826608
387.218101118  215.983910897
392.251641991  209.94828878
397.285182865  203.912666664
403.321225611  197.878306438
408.358271736  190.835695727
413.388307358  185.807062205
418.421848231  179.771440089
423.451883853  174.742806567
427.475912351  170.71989975
433.497934093  168.713493903
441.528464831  165.702623242
448.545977943  165.711456476
445.52795657  168.728636589
439.495419075  173.75600822
434.468888704  177.777653147
430.437849704  183.814537153
425.407814081  188.843170675
421.380280332  193.873066087
418.351743205  199.911211984
414.324209456  204.941107397
409.294173834  209.969740918
405.263134834  216.006624925
402.227587204  224.058748012
430.465891714  175.758628395
424.426343716  182.799977216
418.393806221  187.827348847
413.360265348  193.862970963
408.326724474  199.89859308
404.295685474  205.935477087
397.253635603  212.975564017
402.266144968  212.981873469
391.217592856  219.009924243
397.222088341  222.03846137
387.186553856  225.04680825
394.200561717  226.062630078
384.16152198  230.077965552
381.132984853  236.116111449
384.122964216  241.154840095
390.130964952  243.176388627
395.139969066  244.189686674
401.158485556  243.190269422
407.169991544  244.20482936
412.189511412  242.197161623
418.215038404  239.183767181
426.242063892  237.179885115
433.266587506  235.174741159
438.289612626  232.160084827
443.316142997  228.1384399
449.348680492  223.111068269
387.151501343  235.116694197
393.180533587  231.096311161
401.207559074  229.092429095
395.168011077  236.133777916
404.194033186  235.138146335
412.217553422  234.141252864
420.24457891  232.137370799
426.270105902  229.123976357
434.304141893  225.106117102
442.334672631  222.095246441
447.364708254  217.066612919
399.241113093  218.013030772
406.209552686  232.119704332
408.190019673  239.171148277
452.38072287  216.065933777
457.410758493  211.037300255
462.440794115  206.008666734
468.47333161  200.981295103
474.502363854  196.960912066
479.535904727  190.92528995
486.567438844  186.906168804
493.602478213  181.880059063
500.63401233  177.860937918
506.659539322  174.847543476
514.693575313  170.829684221
519.716600432  167.815027889
526.734113544  167.823861122
532.756135285  165.817455275
541.782157395  164.821823695
547.790158131  166.843372227
552.802667496  166.849681679
558.810668232  168.871230212
560.798145722  173.908696967
564.815163717  171.899767339
567.801637829  177.945484579
565.758076318  189.019835341
568.783108194  183.988678038
454.36820036  221.103400532
461.403239729  216.077290791
466.426264848  213.062634459
472.458802343  208.035262828
480.496343585  203.010414978
491.544895697  196.982364204
497.580938443  190.948003978
508.632995807  183.91296461
516.670537048  178.88811676
527.712078658  174.874043176
541.754115384  172.877732453
552.771120235  175.912579032
481.519876966  196.9697453
490.55992008  191.94615934
498.597461322  186.92131149
504.622988314  183.907917048
509.656529188  177.872294932
515.68205618  174.85890049
526.713082036  173.865792691
520.687555043  176.879187132
533.734100399  172.867637329
539.763132643  168.847254293
546.770130001  171.87705331
551.782639367  171.883362763
455.353175977  226.139605396
455.33564972  231.17454837
458.329134334  235.206288421
462.318110319  241.253267551
459.321120454  238.228516096
469.325107677  244.283066569
474.337617043  244.289376021
480.352628281  244.296947364
487.373646644  243.298792003
493.395668386  241.292386156
501.426199125  238.281515495
506.445718993  236.273847758
512.471245985  233.260453317
517.497776356  229.23880839
523.523303349  226.225413948
460.379706348  222.11796047
461.361176713  228.161153929
466.359665073  232.19541776
468.350647814  236.22589592
474.362153802  237.240455858
480.380670292  236.241038606
487.394678152  237.256860434
492.410692769  236.256181292
497.430212637  234.248513554
503.45573963  231.235119113
507.476262876  228.21920089
512.499287996  225.204544558
518.524814988  222.191150117
523.551345359  218.16950519
525.5423281  222.19998335
527.571868606  215.153586967
529.590893357  211.128156369
533.614921855  207.105249552
538.641452226  203.083604625
541.666484101  198.052447323
544.691515977  193.02129002
549.725056851  186.985667904
549.735572605  183.964702119
552.746583475  182.961499196
549.753098861  178.929759145
486.532386331  196.976054752
469.419749462  217.09437451
469.402223206  222.129317484
471.382690193  229.180761428
476.423241569  221.131162122
480.45778582  214.087289521
486.497333818  207.0459407
481.47781395  209.053608437
476.489841344  201.998378821
474.442774582  214.079718178
477.397701431  229.188332771
486.511354823  203.017986321
495.558408441  195.980423171
493.584951956  186.915002037
501.594451187  189.946062946
465.388710462  223.131258517
555.764604849  179.944319083
560.777114214  179.950628535
564.783616455  180.962664692
559.753580833  185.991298214
554.727050462  190.01294314
558.730047452  192.031967892
562.733044442  194.050992643
549.693509589  196.048565257
545.662470589  202.085449264
537.610908342  211.138251493
535.591883591  215.163682091
531.564349842  220.193577503
529.534809336  227.239973886
530.51277445  234.29015594
534.540308199  229.260260528
534.557834456  224.225317554
538.574852451  222.216387926
541.603389578  216.178242029
544.635431956  209.133107537
550.657453698  207.12670169
555.694499823  200.084090979
553.703517082  196.053612819
549.672478081  202.090496826
550.713537719  191.014884173
559.708012566  199.082149946
558.687984437  204.115831029
554.660450688  209.145726441
551.635418812  214.176883744
548.606881685  220.215029641
546.619404195  215.177562886
545.592365563  222.225221159
534.508760937  238.323157881
538.504747425  242.356159822
544.512748161  244.377708354
540.53428793  235.309763439
539.556322816  228.259581385
546.566825425  230.282391808
531.501255318  238.319372209
542.528775922  238.333253005
546.542288666  237.331311972
550.559306661  235.322382344
549.525257526  244.384017807
553.545780773  241.368099584
555.536763514  245.398577744
556.567307397  237.343930876
560.549272879  245.404887197
567.573796494  243.39974324
574.598320108  241.394599284
582.625345596  239.390717218
587.641360213  238.390038076
592.65737483  237.389358933
599.678393193  236.391203572
604.697913061  234.383535835
614.729942295  232.38217755
620.748458785  231.382760298
624.76547678  229.37383067
631.786495143  228.375675309
644.826029996  226.378102695
639.813520631  226.371793243
650.851556989  223.364708254
657.872575352  222.366552892
662.888589969  221.36587375
671.911106827  221.377230764
676.927121444  220.376551621
683.948139807  219.37839626
691.971660043  218.381502789
697.990176533  217.382085537
707.012693391  217.393442551
719.04622112  216.401596642
728.065232727  217.419942251
735.079240587  218.435764079
741.090746575  219.450324017
748.104754435  220.466145845
756.117758918  222.490218158
760.117250656  225.516231504
751.112260055  220.469931516
560.566799136  240.369944223
563.591831012  235.33878692
569.603336999  236.353346858
577.633867738  233.342476197
575.614842987  237.367906795
579.62835573  236.365965762
586.663395099  231.339856022
596.684908579  232.359463521
609.731453934  228.347913718
597.704936708  227.325782438
601.714944201  227.33083
610.747976813  224.32122123
614.754479054  225.333257386
617.768995176  223.323065868
627.794013907  223.335684773
620.783511298  221.31287435
634.822042773  220.323552222
640.840559263  219.32413497
648.86758475  217.320252904
655.885097862  217.329086137
665.920632347  214.320739258
672.94165071  213.322583896
681.96767282  212.326952315
692.998698675  211.333844516
702.024720785  210.338212935
714.058248514  209.346367026
722.078263499  209.35646215
735.107282598  210.379855321
747.126789321  213.415963791
687.982684059  212.334523658
660.911628233  213.30744121
652.888107997  214.304334681
628.810536785  219.308992284
641.85357689  216.304431076
666.933649974  211.301035364
674.957170211  210.304141893
681.985199076  207.292009341
689.00621744  206.29385398
701.039745168  205.302008071
708.05725828  205.310841304
718.085782263  204.316471614
724.100793501  204.324042957
729.113302867  204.330352409
739.131311095  206.356948503
745.139311832  208.378497036
753.14180056  213.423535134
728.089769486  210.371022087
743.116781829  213.410916229
734.11880173  206.350639051
713.02770463  217.401013894
709.038728645  211.354034763
704.008693023  216.382668285
695.021228678  206.301425323
711.064763899  205.314626976
724.065740988  214.393928905
717.05874363  211.364129887
737.10177059  213.403344886
756.135285174  217.455275184
733.095268349  212.391308729
610.716429551  233.384118583
604.725955071  226.327627076
590.673402591  231.344903584
583.652384228  232.343058945
579.607324223  242.407897331
666.902102713  220.363932717
678.946146195  216.351121023
750.102747679  222.482646815
446.60406872  147.583137989
451.620083337  146.582458846
456.632592703  146.588768299
461.652112571  144.581100561
466.678642942  140.559455634
471.705173313  136.537810708
475.725696559  133.521892485
479.749725057  129.498985668
485.775252049  126.485591226
491.804284293  122.46520819
496.830814664  118.443563263
452.640111467  141.548777763
457.670147089  136.520144241
458.658627957  140.549360511
462.689666957  134.512476504
469.717695823  131.500343953
472.739222448  127.476175245
479.774261816  122.450065504
485.799788809  119.436671063
491.825315801  116.423276621
464.708691709  130.487045906
467.730218333  126.462877198
474.76175245  122.443756052
478.785780948  118.420849235
498.846334164  115.42512126
479.742714554  131.512962857
467.681144815  140.560717525
460.674147457  137.530918507
487.808297806  118.432206249
134.552576579  225.735800446
204.752244456  218.775212615
200.717700205  225.819085217
196.672640199  235.883923603
218.773249675  222.820833461
211.717178798  233.888874771
315.980878854  233.013122785
336.083495086  217.933531672
364.104474015  232.066704932
373.141011878  228.050107567
52.2878337109  242.751131539
57.3038483278  241.750452396
247.975498293  185.598850278
224.889913201  193.625735555
218.846859952  201.674072971
258.855798343  227.906252054
412.340237218  198.896652047
399.272660354  208.950133419
399.178018569  236.138825478
383.201083123  217.992840524
469.339128682  240.25511219
431.279110017  230.137274404
248.02106656  172.507998545
348.043412537  238.088446254
